match_id,team_1,team_2,date,year,ground,toss_winner,toss_decision,match_winner,dl_used
1022347,England,Bangladesh,2017-06-01,2017,Kennington Oval,England,field,England,
1022349,Australia,New Zealand,2017-06-02,2017,Edgbaston,New Zealand,bat,No Result,
1022351,South Africa,Sri Lanka,2017-06-03,2017,Kennington Oval,Sri Lanka,field,South Africa,
1022353,India,Pakistan,2017-06-04,2017,Edgbaston,Pakistan,field,India,y
1022355,Australia,Bangladesh,2017-06-05,2017,Kennington Oval,Bangladesh,bat,No Result,
1022357,England,New Zealand,2017-06-06,2017,Sophia Gardens,New Zealand,field,England,
1022359,Pakistan,South Africa,2017-06-07,2017,Edgbaston,South Africa,bat,Pakistan,y
1022361,India,Sri Lanka,2017-06-08,2017,Kennington Oval,Sri Lanka,field,Sri Lanka,
1089779,West Indies,Afghanistan,2017-06-09,2017,"Darren Sammy National Cricket Stadium, Gros Islet",Afghanistan,bat,Afghanistan,
1022363,Bangladesh,New Zealand,2017-06-09,2017,Sophia Gardens,New Zealand,bat,Bangladesh,
1022365,England,Australia,2017-06-10,2017,Edgbaston,England,field,England,y
1089780,West Indies,Afghanistan,2017-06-11,2017,"Darren Sammy National Cricket Stadium, Gros Islet",Afghanistan,bat,West Indies,
1022367,India,South Africa,2017-06-11,2017,Kennington Oval,India,field,India,
1022369,Pakistan,Sri Lanka,2017-06-12,2017,Sophia Gardens,Pakistan,field,Pakistan,
1022371,England,Pakistan,2017-06-14,2017,Sophia Gardens,Pakistan,field,Pakistan,
1022373,Bangladesh,India,2017-06-15,2017,Edgbaston,India,field,India,
1022375,India,Pakistan,2017-06-18,2017,Kennington Oval,India,field,Pakistan,
1098206,West Indies,India,2017-06-23,2017,"Queen's Park Oval, Port of Spain",West Indies,field,No Result,
1098207,West Indies,India,2017-06-25,2017,"Queen's Park Oval, Port of Spain",West Indies,field,India,
1104478,Sri Lanka,Zimbabwe,2017-06-30,2017,Galle International Stadium,Sri Lanka,bat,Zimbabwe,
1098208,West Indies,India,2017-06-30,2017,"Sir Vivian Richards Stadium, North Sound",West Indies,field,India,
1104479,Sri Lanka,Zimbabwe,2017-07-02,2017,Galle International Stadium,Sri Lanka,field,Sri Lanka,
1098209,West Indies,India,2017-07-02,2017,"Sir Vivian Richards Stadium, North Sound",West Indies,bat,West Indies,
1104480,Sri Lanka,Zimbabwe,2017-07-06,2017,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Sri Lanka,field,Sri Lanka,
1098210,West Indies,India,2017-07-06,2017,"Sabina Park, Kingston",West Indies,bat,India,
1104481,Sri Lanka,Zimbabwe,2017-07-08,2017,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Sri Lanka,bat,Zimbabwe,y
1104482,Sri Lanka,Zimbabwe,2017-07-10,2017,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Zimbabwe,field,Zimbabwe,
1158069,West Indies,England,2019-02-27,2019,"National Cricket Stadium, Grenada",West Indies,field,England,
1158070,West Indies,England,2019-03-02,2019,"Darren Sammy National Cricket Stadium, St Lucia",West Indies,field,West Indies,
1144167,South Africa,Sri Lanka,2019-03-03,2019,The Wanderers Stadium,South Africa,field,South Africa,
1168243,India,Australia,2019-03-05,2019,"Vidarbha Cricket Association Stadium, Jamtha",Australia,field,India,
1168117,Afghanistan,Ireland,2019-03-05,2019,"Rajiv Gandhi International Cricket Stadium, Dehradun",Afghanistan,bat,Ireland,
1144168,South Africa,Sri Lanka,2019-03-06,2019,SuperSport Park,Sri Lanka,field,South Africa,
1168244,India,Australia,2019-03-08,2019,JSCA International Stadium Complex,India,field,Australia,
1168118,Afghanistan,Ireland,2019-03-08,2019,"Rajiv Gandhi International Cricket Stadium, Dehradun",Ireland,field,Afghanistan,
1168245,India,Australia,2019-03-10,2019,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,bat,Australia,
1168119,Afghanistan,Ireland,2019-03-10,2019,"Rajiv Gandhi International Cricket Stadium, Dehradun",Ireland,field,Ireland,
1144169,South Africa,Sri Lanka,2019-03-10,2019,Kingsmead,Sri Lanka,field,South Africa,y
1168246,India,Australia,2019-03-13,2019,Arun Jaitley Stadium,Australia,bat,Australia,
1144170,South Africa,Sri Lanka,2019-03-13,2019,St George's Park,South Africa,field,South Africa,
1144171,South Africa,Sri Lanka,2019-03-16,2019,Newlands,Sri Lanka,bat,South Africa,y
1174238,Australia,Pakistan,2019-03-22,2019,Sharjah Cricket Stadium,Pakistan,bat,Australia,
1174239,Australia,Pakistan,2019-03-24,2019,Sharjah Cricket Stadium,Pakistan,bat,Australia,
1174240,Australia,Pakistan,2019-03-27,2019,Sheikh Zayed Stadium,Australia,bat,Australia,
1174241,Australia,Pakistan,2019-03-29,2019,Dubai International Cricket Stadium,Pakistan,field,Australia,
1174242,Australia,Pakistan,2019-03-31,2019,Dubai International Cricket Stadium,Pakistan,field,Australia,
1161014,Ireland,England,2019-05-03,2019,"The Village, Malahide",England,field,England,
1168508,Ireland,West Indies,2019-05-05,2019,Castle Avenue,Ireland,field,West Indies,
1168509,Bangladesh,West Indies,2019-05-07,2019,Castle Avenue,West Indies,bat,Bangladesh,
1152841,England,Pakistan,2019-05-08,2019,Kennington Oval,England,field,No Result,
1168511,Ireland,West Indies,2019-05-11,2019,"The Village, Malahide",Ireland,bat,West Indies,
1152842,England,Pakistan,2019-05-11,2019,The Rose Bowl,Pakistan,field,England,
1168512,Bangladesh,West Indies,2019-05-13,2019,"The Village, Malahide",West Indies,bat,Bangladesh,
1152843,England,Pakistan,2019-05-14,2019,County Ground,England,field,England,
1168513,Ireland,Bangladesh,2019-05-15,2019,Castle Avenue,Ireland,bat,Bangladesh,
1168514,Bangladesh,West Indies,2019-05-17,2019,"The Village, Malahide",Bangladesh,field,Bangladesh,y
1152844,England,Pakistan,2019-05-17,2019,Trent Bridge,England,field,England,
1168515,Ireland,Afghanistan,2019-05-19,2019,"Civil Service Cricket Club, Stormont",Afghanistan,field,Ireland,
1152845,England,Pakistan,2019-05-19,2019,Headingley,England,bat,England,
1168516,Ireland,Afghanistan,2019-05-21,2019,"Civil Service Cricket Club, Stormont",Ireland,field,Afghanistan,
1144483,England,South Africa,2019-05-30,2019,Kennington Oval,South Africa,field,England,
1144484,Pakistan,West Indies,2019-05-31,2019,Trent Bridge,West Indies,field,West Indies,
1144486,Afghanistan,Australia,2019-06-01,2019,County Ground,Afghanistan,bat,Australia,
1144485,New Zealand,Sri Lanka,2019-06-01,2019,Sophia Gardens,New Zealand,field,New Zealand,
1144487,Bangladesh,South Africa,2019-06-02,2019,Kennington Oval,South Africa,field,Bangladesh,
1144488,England,Pakistan,2019-06-03,2019,Trent Bridge,England,field,Pakistan,
1144489,Afghanistan,Sri Lanka,2019-06-04,2019,Sophia Gardens,Afghanistan,field,Sri Lanka,y
1144491,Bangladesh,New Zealand,2019-06-05,2019,Kennington Oval,New Zealand,field,New Zealand,
1144490,India,South Africa,2019-06-05,2019,The Rose Bowl,South Africa,bat,India,
1144492,Australia,West Indies,2019-06-06,2019,Trent Bridge,West Indies,field,Australia,
1144495,Afghanistan,New Zealand,2019-06-08,2019,The Cooper Associates County Ground,New Zealand,field,New Zealand,
1144494,England,Bangladesh,2019-06-08,2019,Sophia Gardens,Bangladesh,field,England,
1144496,Australia,India,2019-06-09,2019,Kennington Oval,India,bat,India,
1144497,South Africa,West Indies,2019-06-10,2019,The Rose Bowl,West Indies,field,No Result,
1144499,Australia,Pakistan,2019-06-12,2019,The Cooper Associates County Ground,Pakistan,field,Australia,
1144501,England,West Indies,2019-06-14,2019,The Rose Bowl,England,field,England,
1144503,Afghanistan,South Africa,2019-06-15,2019,Sophia Gardens,South Africa,field,South Africa,y
1144502,Australia,Sri Lanka,2019-06-15,2019,Kennington Oval,Sri Lanka,field,Australia,
1144504,India,Pakistan,2019-06-16,2019,Old Trafford,Pakistan,field,India,y
1144505,Bangladesh,West Indies,2019-06-17,2019,The Cooper Associates County Ground,Bangladesh,field,Bangladesh,
1144506,England,Afghanistan,2019-06-18,2019,Old Trafford,England,bat,England,
1144507,New Zealand,South Africa,2019-06-19,2019,Edgbaston,New Zealand,field,New Zealand,
1144508,Australia,Bangladesh,2019-06-20,2019,Trent Bridge,Australia,bat,Australia,
1144509,England,Sri Lanka,2019-06-21,2019,Headingley,Sri Lanka,bat,Sri Lanka,
1144511,New Zealand,West Indies,2019-06-22,2019,Old Trafford,West Indies,field,New Zealand,
1144510,Afghanistan,India,2019-06-22,2019,The Rose Bowl,India,bat,India,
1144512,Pakistan,South Africa,2019-06-23,2019,Lord's,Pakistan,bat,Pakistan,
1144513,Afghanistan,Bangladesh,2019-06-24,2019,The Rose Bowl,Afghanistan,field,Bangladesh,
1144514,England,Australia,2019-06-25,2019,Lord's,England,field,Australia,
1144515,New Zealand,Pakistan,2019-06-26,2019,Edgbaston,New Zealand,bat,Pakistan,
1144516,India,West Indies,2019-06-27,2019,Old Trafford,India,bat,India,
1144517,South Africa,Sri Lanka,2019-06-28,2019,Riverside Ground,South Africa,field,South Africa,
1144519,Australia,New Zealand,2019-06-29,2019,Lord's,Australia,bat,Australia,
1144518,Afghanistan,Pakistan,2019-06-29,2019,Headingley,Afghanistan,bat,Pakistan,
1144520,England,India,2019-06-30,2019,Edgbaston,England,bat,England,
1168517,Ireland,Zimbabwe,2019-07-01,2019,"Bready Cricket Club, Magheramason",Ireland,field,Ireland,
1144521,Sri Lanka,West Indies,2019-07-01,2019,Riverside Ground,West Indies,field,Sri Lanka,
1144522,Bangladesh,India,2019-07-02,2019,Edgbaston,India,bat,India,
1144523,England,New Zealand,2019-07-03,2019,Riverside Ground,England,bat,England,
1168518,Ireland,Zimbabwe,2019-07-04,2019,"Civil Service Cricket Club, Stormont",Zimbabwe,field,Ireland,
1144524,Afghanistan,West Indies,2019-07-04,2019,Headingley,West Indies,bat,West Indies,
1144525,Bangladesh,Pakistan,2019-07-05,2019,Lord's,Pakistan,bat,Pakistan,
1144527,Australia,South Africa,2019-07-06,2019,Old Trafford,South Africa,bat,South Africa,
1144526,India,Sri Lanka,2019-07-06,2019,Headingley,Sri Lanka,bat,India,
1168519,Ireland,Zimbabwe,2019-07-07,2019,"Civil Service Cricket Club, Stormont",Zimbabwe,bat,Ireland,
1144528,India,New Zealand,2019-07-09,2019,Old Trafford,New Zealand,bat,New Zealand,
1144529,Australia,England,2019-07-11,2019,Edgbaston,Australia,bat,England,
1144530,England,New Zealand,2019-07-14,2019,Lord's,New Zealand,bat,No Result,
1193504,Sri Lanka,Bangladesh,2019-07-26,2019,"R.Premadasa Stadium, Khettarama",Sri Lanka,bat,Sri Lanka,
1193505,Sri Lanka,Bangladesh,2019-07-28,2019,"R.Premadasa Stadium, Khettarama",Bangladesh,bat,Sri Lanka,
1193506,Sri Lanka,Bangladesh,2019-07-31,2019,"R.Premadasa Stadium, Khettarama",Sri Lanka,bat,Sri Lanka,
1188624,West Indies,India,2019-08-08,2019,"Providence Stadium, Guyana",India,field,No Result,
1188625,West Indies,India,2019-08-11,2019,"Queen's Park Oval, Trinidad",India,bat,India,y
1188626,West Indies,India,2019-08-14,2019,"Queen's Park Oval, Trinidad",West Indies,bat,India,y
1198487,Pakistan,Sri Lanka,2019-09-30,2019,National Stadium,Pakistan,bat,Pakistan,
1198488,Pakistan,Sri Lanka,2019-10-02,2019,National Stadium,Sri Lanka,bat,Pakistan,
1193497,Afghanistan,West Indies,2019-11-06,2019,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,West Indies,field,West Indies,
1193498,Afghanistan,West Indies,2019-11-09,2019,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Afghanistan,field,West Indies,
1193499,Afghanistan,West Indies,2019-11-11,2019,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,West Indies,field,West Indies,
1187021,India,West Indies,2019-12-15,2019,"MA Chidambaram Stadium, Chepauk",West Indies,field,West Indies,
1187022,India,West Indies,2019-12-18,2019,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,West Indies,field,India,
1187023,India,West Indies,2019-12-22,2019,Barabati Stadium,India,field,India,
1203673,West Indies,Ireland,2020-01-07,2020,"Kensington Oval, Barbados",Ireland,bat,West Indies,
1203674,West Indies,Ireland,2020-01-09,2020,"Kensington Oval, Barbados",Ireland,bat,West Indies,
1203675,West Indies,Ireland,2020-01-12,2020,"National Cricket Stadium, Grenada",West Indies,field,West Indies,y
